Year,School Name,Suburb,Sector,Type,Latitude,Longitude,Remoteness,Remoteness Category,LGA
2020,St Monica's School,FOOTSCRAY,Catholic,Primary,-37.801162,144.906837,0,Major Cities,Maribyrnong (C)
2020,St Augustine's School,YARRAVILLE,Catholic,Primary,-37.81373057,144.8902973,0,Major Cities,Maribyrnong (C)
2020,St Michael & St John's School,HORSHAM,Catholic,Primary,-36.71400221,142.2039894,2,Outer Regional,Horsham (RC)
2020,Trinity College Colac Inc,COLAC,Catholic,Secondary,-38.35120596,143.5787435,1,Inner Regional,Colac-Otway (S)
2020,St Mary's School,COLAC,Catholic,Primary,-38.334734,143.585404,1,Inner Regional,Colac-Otway (S)
2020,Kilbreda College,MENTONE,Catholic,Secondary,-37.984153,145.065712,0,Major Cities,Kingston (C) (Vic.)
2020,Padua College,MORNINGTON,Catholic,Secondary,-38.21825666,145.0720043,0,Major Cities,Mornington Peninsula (S)
2020,Padua College - Rosebud Campus,ROSEBUD,Catholic,Secondary,-38.372975,144.907295,0,Major Cities,Mornington Peninsula (S)
2020,Notre Dame College,SHEPPARTON,Catholic,Secondary,-36.37470646,145.4076363,1,Inner Regional,Greater Shepparton (C)
2020,Notre Dame College - Emmaus Campus,SHEPPARTON NORTH,Catholic,Secondary,-36.323575,145.406533,1,Inner Regional,Greater Shepparton (C)
2020,Sacred Heart College,YARRAWONGA,Catholic,Secondary,-36.008887,146.009947,1,Inner Regional,Moira (S)
2020,St John's School,CLIFTON HILL,Catholic,Primary,-37.79007229,144.9885979,0,Major Cities,Yarra (C)
2020,St Joseph's School,NUMURKAH,Catholic,Primary,-36.08646,145.443605,1,Inner Regional,Moira (S)
2020,St Joseph's School,WARRNAMBOOL,Catholic,Primary,-38.372486,142.486144,1,Inner Regional,Warrnambool (C)
2020,Saint Ignatius College Geelong,DRYSDALE,Catholic,Secondary,-38.18870264,144.5578975,1,Inner Regional,Greater Geelong (C)
2020,St Mary's School,GEELONG,Catholic,Primary,-38.153187,144.362996,0,Major Cities,Greater Geelong (C)
2020,St Patrick's School,GEELONG WEST,Catholic,Primary,-38.13484,144.346041,0,Major Cities,Greater Geelong (C)
2020,St Monica's Primary School,MOONEE PONDS,Catholic,Primary,-37.759665,144.923184,0,Major Cities,Moonee Valley (C)
2020,St Patrick's School,LILYDALE,Catholic,Primary,-37.75273475,145.3526145,0,Major Cities,Yarra Ranges (S)
2020,Catholic Ladies' College Ltd,ELTHAM,Catholic,Secondary,-37.711525,145.143563,0,Major Cities,Nillumbik (S)
2020,St Joseph's School,COLLINGWOOD,Catholic,Primary,-37.800459,144.986388,0,Major Cities,Yarra (C)
2020,St Mary's School,WARRACKNABEAL,Catholic,Primary,-36.25408,142.389596,2,Outer Regional,Yarriambiack (S)
2020,St Mary's School,ECHUCA WEST,Catholic,Primary,-36.134259,144.725827,1,Inner Regional,Campaspe (S)
2020,Sacred Heart School,KEW,Catholic,Primary,-37.808169,145.03744,0,Major Cities,Boroondara (C)
2020,St Mary's School,ARARAT,Catholic,Primary,-37.285536,142.939846,1,Inner Regional,Ararat (RC)
2020,St Joseph's College,ECHUCA,Catholic,Secondary,-36.118067,144.743373,1,Inner Regional,Campaspe (S)
2020,St Patrick's School,PORT FAIRY,Catholic,Primary,-38.38612553,142.2316746,1,Inner Regional,Moyne (S)
2020,St Joseph's School,ROCHESTER,Catholic,Primary,-36.36476136,144.701175,1,Inner Regional,Campaspe (S)
2020,St Aloysius College,NORTH MELBOURNE,Catholic,Secondary,-37.792892,144.942875,0,Major Cities,Melbourne (C)
2020,All Saints Parish School,PORTLAND,Catholic,Primary,-38.359474,141.592786,2,Outer Regional,Glenelg (S)
2020,Catholic College Sale,SALE,Catholic,Secondary,-38.108707,147.063779,1,Inner Regional,Wellington (S)
2020,Catholic College Sale - Sale Sion Campus,SALE,Catholic,Secondary,-38.098611,147.06728,1,Inner Regional,Wellington (S)
2020,St Augustine's College,KYABRAM,Catholic,Combined,-36.30955,145.044713,1,Inner Regional,Campaspe (S)
2020,Our Holy Redeemer School,SURREY HILLS,Catholic,Primary,-37.820319,145.100085,0,Major Cities,Boroondara (C)
2020,Our Lady of the Sacred Heart Primary,ELMORE,Catholic,Primary,-36.493024,144.615615,1,Inner Regional,Greater Bendigo (C)
2020,St Joseph's School,BEECHWORTH,Catholic,Primary,-36.360065,146.682811,1,Inner Regional,Indigo (S)
2020,St Joseph's School,COLERAINE,Catholic,Primary,-37.605385,141.694727,2,Outer Regional,Southern Grampians (S)
2020,Mercy Regional College,CAMPERDOWN,Catholic,Secondary,-38.234124,143.140746,1,Inner Regional,Corangamite (S)
2020,Mercy Regional College - O'Keeffe Campus,NOORAT,Catholic,Secondary,-38.19073459,142.928483,1,Inner Regional,Corangamite (S)
2020,St Patrick's School,CAMPERDOWN,Catholic,Primary,-38.235033,143.138999,1,Inner Regional,Corangamite (S)
2020,St Columba's College,ESSENDON,Catholic,Secondary,-37.757202,144.91429,0,Major Cities,Moonee Valley (C)
2020,St Michael's School,DAYLESFORD,Catholic,Primary,-37.337239,144.151361,1,Inner Regional,Hepburn (S)
2020,St Mary's School,HAMILTON,Catholic,Primary,-37.74114026,142.0509125,1,Inner Regional,Southern Grampians (S)
2020,St Kilian's School,BENDIGO,Catholic,Primary,-36.75394461,144.2846175,1,Inner Regional,Greater Bendigo (C)
2020,Genazzano FCJ College,KEW,Catholic,Combined,-37.808973,145.055783,0,Major Cities,Boroondara (C)
2020,St Augustine's School,WODONGA,Catholic,Primary,-36.117019,146.889224,1,Inner Regional,Wodonga (C)
2020,St Patrick's School,STAWELL,Catholic,Primary,-37.05935196,142.7872617,1,Inner Regional,Northern Grampians (S)
2020,St Patrick's School,MENTONE,Catholic,Primary,-37.983569,145.070159,0,Major Cities,Kingston (C) (Vic.)
2020,St Thomas' School,TERANG,Catholic,Primary,-38.239799,142.909961,1,Inner Regional,Corangamite (S)
2020,St Joseph's School,WARRAGUL,Catholic,Primary,-38.158609,145.912024,1,Inner Regional,Baw Baw (S)
2020,St Joseph's School,QUARRY HILL,Catholic,Primary,-36.76941637,144.2783507,1,Inner Regional,Greater Bendigo (C)
2020,St John's School,HEIDELBERG,Catholic,Primary,-37.757641,145.066548,0,Major Cities,Banyule (C)
2020,Our Lady of Mercy College,HEIDELBERG,Catholic,Secondary,-37.75793,145.067586,0,Major Cities,Banyule (C)
2020,St Joseph's School,BRUNSWICK WEST,Catholic,Primary,-37.762289,144.942984,0,Major Cities,Moreland (C)
2020,St Brigid's School,MORDIALLOC,Catholic,Primary,-38.00804,145.091778,0,Major Cities,Kingston (C) (Vic.)
2020,St Columba's School,BALLARAT NORTH,Catholic,Primary,-37.545906,143.860072,1,Inner Regional,Ballarat (C)
2020,Our Lady Help of Christians School,BRUNSWICK EAST,Catholic,Primary,-37.776342,144.977856,0,Major Cities,Moreland (C)
2020,St Anthony's School,GLEN HUNTLY,Catholic,Primary,-37.88720485,145.0466813,0,Major Cities,Glen Eira (C)
2020,St Mary's School,DANDENONG,Catholic,Primary,-37.990671,145.220836,0,Major Cities,Greater Dandenong (C)
2020,Sacred Heart School,SANDRINGHAM,Catholic,Primary,-37.951504,145.007941,0,Major Cities,Bayside (C)
2020,St Joseph's School,WONTHAGGI,Catholic,Primary,-38.600863,145.603409,1,Inner Regional,Bass Coast (S)
2020,St Mary's School,ASCOT VALE,Catholic,Primary,-37.773836,144.911269,0,Major Cities,Moonee Valley (C)
2020,St Joseph's School,KERANG,Catholic,Primary,-35.72545537,143.9178066,2,Outer Regional,Gannawarra (S)
2020,De La Salle College,MALVERN,Catholic,Combined,-37.857677,145.032183,0,Major Cities,Stonnington (C)
2020,St Margaret Mary's School,BRUNSWICK NORTH,Catholic,Primary,-37.758632,144.96825,0,Major Cities,Moreland (C)
2020,St Francis Xavier School,BALLARAT EAST,Catholic,Primary,-37.561608,143.902992,1,Inner Regional,Ballarat (C)
2020,St Laurence O'Toole School,LEONGATHA,Catholic,Primary,-38.47894,145.954298,1,Inner Regional,South Gippsland (S)
2020,St Joseph's School,KORUMBURRA,Catholic,Primary,-38.43604262,145.8223161,1,Inner Regional,South Gippsland (S)
2020,St Brigid's School,HEALESVILLE,Catholic,Primary,-37.65867854,145.5157966,1,Inner Regional,Yarra Ranges (S)
2020,St James School,NAR NAR GOON,Catholic,Primary,-38.07260195,145.573445,1,Inner Regional,Cardinia (S)
2020,St Mary's School,MALVERN EAST,Catholic,Primary,-37.873016,145.052923,0,Major Cities,Stonnington (C)
2020,Holy Rosary School,KENSINGTON,Catholic,Primary,-37.795584,144.92878,0,Major Cities,Melbourne (C)
2020,St Aloysius' School,QUEENSCLIFF,Catholic,Primary,-38.26868368,144.6553031,1,Inner Regional,Queenscliffe (B)
2020,St Anthony's School,ALPHINGTON,Catholic,Primary,-37.780069,145.020362,0,Major Cities,Darebin (C)
2020,St Joseph's School,MALVERN,Catholic,Primary,-37.858069,145.031163,0,Major Cities,Stonnington (C)
2020,St Mary's School,YARRAM,Catholic,Primary,-38.556897,146.675973,1,Inner Regional,Wellington (S)
2020,Holy Rosary School,WHITE HILLS,Catholic,Primary,-36.724874,144.310571,1,Inner Regional,Greater Bendigo (C)
2020,St Columba's School,ELWOOD,Catholic,Primary,-37.88253,144.981123,0,Major Cities,Port Phillip (C)
2020,Our Lady of the Rosary,KYNETON,Catholic,Primary,-37.25051173,144.4621207,1,Inner Regional,Macedon Ranges (S)
2020,St Mary's School,SWAN HILL,Catholic,Primary,-35.32846453,143.5455991,2,Outer Regional,Swan Hill (RC)
2020,St Mary's School,HASTINGS,Catholic,Primary,-38.30344093,145.1916974,0,Major Cities,Mornington Peninsula (S)
2020,St Brendan's School,CORAGULAC,Catholic,Primary,-38.270651,143.518801,1,Inner Regional,Colac-Otway (S)
2020,Our Lady of the Immaculate Conception School,SUNSHINE,Catholic,Primary,-37.78945,144.835562,0,Major Cities,Brimbank (C)
2020,St Mary's School,THORNBURY,Catholic,Primary,-37.75684,145.001658,0,Major Cities,Darebin (C)
2020,St John's School,DENNINGTON,Catholic,Primary,-38.3515,142.446138,1,Inner Regional,Warrnambool (C)
2020,St Brigid's College,HORSHAM,Catholic,Secondary,-36.717313,142.207946,2,Outer Regional,Horsham (RC)
2020,St Joan of Arc School,BRIGHTON,Catholic,Primary,-37.92011,144.994149,0,Major Cities,Bayside (C)
2020,St John's School,EUROA,Catholic,Primary,-36.75337,145.569867,1,Inner Regional,Strathbogie (S)
2020,St John's School,FOOTSCRAY,Catholic,Primary,-37.795825,144.885221,0,Major Cities,Maribyrnong (C)
2020,St Joseph's School,COBRAM,Catholic,Primary,-35.917469,145.65243,1,Inner Regional,Moira (S)
2020,Mary Immaculate School,IVANHOE,Catholic,Primary,-37.771941,145.038756,0,Major Cities,Banyule (C)
2020,St Joseph's School,NAGAMBIE,Catholic,Primary,-36.78161,145.154053,1,Inner Regional,Strathbogie (S)
2020,Our Lady of Lourdes School,PRAHRAN,Catholic,Primary,-37.852655,145.009428,0,Major Cities,Stonnington (C)
2020,St Joseph's School,ORBOST,Catholic,Primary,-37.709168,148.455631,2,Outer Regional,East Gippsland (S)
2020,St Mary's School,MYRTLEFORD,Catholic,Primary,-36.55363478,146.726778,1,Inner Regional,Alpine (S)
2020,St Therese's School,ESSENDON,Catholic,Primary,-37.75089671,144.9106093,0,Major Cities,Moonee Valley (C)
2020,Sacred Heart School,YEA,Catholic,Primary,-37.21454695,145.424612,1,Inner Regional,Murrindindi (S)
2020,Our Lady of Good Counsel School,DEEPDENE,Catholic,Primary,-37.810991,145.062819,0,Major Cities,Boroondara (C)
2020,St Kevin's School,ORMOND,Catholic,Primary,-37.904399,145.038799,0,Major Cities,Glen Eira (C)
2020,St Joseph's School,CHELSEA,Catholic,Primary,-38.055435,145.118591,0,Major Cities,Kingston (C) (Vic.)
2020,St Finbar's School,BRIGHTON EAST,Catholic,Primary,-37.916284,145.017464,0,Major Cities,Bayside (C)
2020,Loreto Mandeville Hall,TOORAK,Catholic,Combined,-37.848193,145.014892,0,Major Cities,Stonnington (C)
2020,St Dominic's School,CAMBERWELL,Catholic,Primary,-37.838918,145.083836,0,Major Cities,Boroondara (C)
2020,St Mary's School,HAMPTON,Catholic,Primary,-37.933052,145.000898,0,Major Cities,Bayside (C)
2020,Holy Rosary School,HEATHCOTE,Catholic,Primary,-36.917678,144.701109,1,Inner Regional,Greater Bendigo (C)
2020,St Mary's School,COHUNA,Catholic,Primary,-35.808233,144.218544,2,Outer Regional,Gannawarra (S)
2020,St Joseph's School,CRIB POINT,Catholic,Primary,-38.361465,145.202806,0,Major Cities,Mornington Peninsula (S)
2020,St Fidelis' School,MORELAND,Catholic,Primary,-37.74984,144.951561,0,Major Cities,Moreland (C)
2020,St Francis Xavier's School,BOX HILL,Catholic,Primary,-37.818494,145.131493,0,Major Cities,Whitehorse (C)
2020,St Mary's School,ALTONA,Catholic,Primary,-37.866658,144.828375,0,Major Cities,Hobsons Bay (C)
2020,Our Lady Help of Christians School,ELTHAM,Catholic,Primary,-37.716123,145.147912,0,Major Cities,Nillumbik (S)
2020,Our Lady of the Sacred Heart School,MERBEIN,Catholic,Primary,-34.166719,142.053631,2,Outer Regional,Mildura (RC)
2020,St Francis Xavier School,FRANKSTON,Catholic,Primary,-38.14879945,145.1262013,0,Major Cities,Frankston (C)
2020,Our Lady of Sion College,BOX HILL,Catholic,Secondary,-37.8184,145.13,0,Major Cities,Whitehorse (C)
2020,St Gabriel's School,RESERVOIR,Catholic,Primary,-37.718019,145.005121,0,Major Cities,Darebin (C)
2020,St Paul's School,BENTLEIGH,Catholic,Primary,-37.922826,145.041466,0,Major Cities,Glen Eira (C)
2020,St Joseph's School,BLACK ROCK,Catholic,Primary,-37.975915,145.023164,0,Major Cities,Bayside (C)
2020,Salesian College,SUNBURY,Catholic,Secondary,-37.572644,144.73903,0,Major Cities,Hume (C)
2020,St Patrick's School,STRATFORD,Catholic,Primary,-37.96726,147.077678,1,Inner Regional,Wellington (S)
2020,St Joseph's School,TRAFALGAR,Catholic,Primary,-38.20721,146.152194,1,Inner Regional,Baw Baw (S)
2020,St Patrick's School,MURRUMBEENA,Catholic,Primary,-37.901775,145.065265,0,Major Cities,Glen Eira (C)
2020,St Roch's School,GLEN IRIS,Catholic,Primary,-37.857364,145.052313,0,Major Cities,Stonnington (C)
2020,St Anne's School,KEW EAST,Catholic,Primary,-37.79538,145.049813,0,Major Cities,Boroondara (C)
2020,Our Lady of Perpetual Help School,RINGWOOD,Catholic,Primary,-37.816423,145.232182,0,Major Cities,Maroondah (C)
2020,St Francis Xavier Primary School,MONTMORENCY,Catholic,Primary,-37.71600768,145.1265613,0,Major Cities,Banyule (C)
2020,St Joseph's School,SORRENTO,Catholic,Primary,-38.340472,144.741801,0,Major Cities,Mornington Peninsula (S)
2020,St Cecilia's School,GLEN IRIS,Catholic,Primary,-37.850094,145.064602,0,Major Cities,Boroondara (C)
2020,St Joseph's School,ELSTERNWICK,Catholic,Primary,-37.88251,145.005287,0,Major Cities,Glen Eira (C)
2020,St Joseph's School,RED CLIFFS,Catholic,Primary,-34.30235,142.187959,2,Outer Regional,Mildura (RC)
2020,St Peter's School,EPPING,Catholic,Primary,-37.650542,145.027548,0,Major Cities,Whittlesea (C)
2020,Santa Maria College,NORTHCOTE,Catholic,Secondary,-37.770356,145.00248,0,Major Cities,Darebin (C)
2020,Sacred Heart School,OAKLEIGH,Catholic,Primary,-37.901835,145.086915,0,Major Cities,Monash (C)
2020,St Mark's School,FAWKNER,Catholic,Primary,-37.716278,144.963618,0,Major Cities,Moreland (C)
2020,St John the Baptist School,FERNTREE GULLY,Catholic,Primary,-37.887382,145.295174,0,Major Cities,Knox (C)
2020,St John's School,MITCHAM,Catholic,Primary,-37.817445,145.190401,0,Major Cities,Whitehorse (C)
2020,St Mary's School,MOOROOPNA,Catholic,Primary,-36.39605,145.35422,1,Inner Regional,Greater Shepparton (C)
2020,St Raphael's School,PRESTON WEST,Catholic,Primary,-37.734098,144.992623,0,Major Cities,Darebin (C)
2020,St Kevin's College,TOORAK,Catholic,Combined,-37.8353971,145.0246967,0,Major Cities,Stonnington (C)
2020,St Kevin's College - Glendalough,TOORAK,Catholic,Combined,-37.833351,145.020729,0,Major Cities,Stonnington (C)
2020,St Kevin's College - Waterford,RICHMOND,Catholic,Combined,-37.821345,144.997583,0,Major Cities,Yarra (C)
2020,St John the Baptist's School,KOO WEE RUP,Catholic,Primary,-38.197464,145.485268,1,Inner Regional,Cardinia (S)
2020,St Vincent de Paul's School,STRATHMORE,Catholic,Primary,-37.742142,144.92413,0,Major Cities,Moonee Valley (C)
2020,St Joseph's College Geelong,NEWTOWN,Catholic,Secondary,-38.15015614,144.3316314,0,Major Cities,Greater Geelong (C)
2020,St Joseph's School,SPRINGVALE,Catholic,Primary,-37.953229,145.150344,0,Major Cities,Greater Dandenong (C)
2020,St Bede's College,MENTONE,Catholic,Secondary,-37.991161,145.068214,0,Major Cities,Kingston (C) (Vic.)
2020,Holy Name School,RESERVOIR,Catholic,Primary,-37.730261,145.018574,0,Major Cities,Darebin (C)
2020,Siena College Ltd,CAMBERWELL,Catholic,Secondary,-37.833662,145.082575,0,Major Cities,Boroondara (C)
2020,St Bernard's School,COBURG,Catholic,Primary,-37.747422,144.972708,0,Major Cities,Moreland (C)
2020,St Benedict's School,BURWOOD,Catholic,Primary,-37.84949599,145.0973996,0,Major Cities,Whitehorse (C)
2020,St Oliver Plunkett's School,PASCOE VALE,Catholic,Primary,-37.730886,144.941855,0,Major Cities,Moreland (C)
2020,Corpus Christi School,KINGSVILLE,Catholic,Primary,-37.808532,144.872915,0,Major Cities,Maribyrnong (C)
2020,St Robert's School,NEWTOWN,Catholic,Primary,-38.15641,144.343009,0,Major Cities,Greater Geelong (C)
2020,St Bernard's College,ESSENDON,Catholic,Secondary,-37.74942324,144.8835263,0,Major Cities,Moonee Valley (C)
2020,Whitefriars College Inc,DONVALE,Catholic,Secondary,-37.7918,145.199541,0,Major Cities,Manningham (C)
2020,St Michael's School,ASHBURTON,Catholic,Primary,-37.864128,145.082484,0,Major Cities,Boroondara (C)
2020,St Mary's School,CLARKES HILL,Catholic,Primary,-37.500399,143.988696,1,Inner Regional,Moorabool (S)
2020,Our Lady of the Sacred Heart College,BENTLEIGH,Catholic,Secondary,-37.925723,145.039942,0,Major Cities,Glen Eira (C)
2020,St Bede's School,BALWYN NORTH,Catholic,Primary,-37.793523,145.070901,0,Major Cities,Boroondara (C)
2020,Salesian College,CHADSTONE,Catholic,Secondary,-37.882735,145.100257,0,Major Cities,Monash (C)
2020,St Patrick's School,NHILL,Catholic,Primary,-36.335412,141.64304,2,Outer Regional,Hindmarsh (S)
2020,St Margaret's School,EAST GEELONG,Catholic,Primary,-38.164624,144.373926,0,Major Cities,Greater Geelong (C)
2020,St Kieran's School,MOE,Catholic,Primary,-38.179369,146.253555,1,Inner Regional,Latrobe (C) (Vic.)
2020,Marcellin College,BULLEEN,Catholic,Secondary,-37.774782,145.082675,0,Major Cities,Manningham (C)
2020,Marist-Sion College,WARRAGUL,Catholic,Secondary,-38.159029,145.915266,1,Inner Regional,Baw Baw (S)
2020,St Theresa's School,ALBION,Catholic,Primary,-37.782193,144.820196,0,Major Cities,Brimbank (C)
2020,St Bernadette's School,IVANHOE,Catholic,Primary,-37.763063,145.034125,0,Major Cities,Banyule (C)
2020,St Colman's School,MORTLAKE,Catholic,Primary,-38.07993674,142.8020236,1,Inner Regional,Moyne (S)
2020,St Agnes' School,HIGHETT,Catholic,Primary,-37.946096,145.031826,0,Major Cities,Bayside (C)
2020,Our Lady of the Assumption School,CHELTENHAM,Catholic,Primary,-37.965505,145.059713,0,Major Cities,Kingston (C) (Vic.)
2020,Sacred Heart School,CROYDON,Catholic,Primary,-37.79749,145.272793,0,Major Cities,Maroondah (C)
