Calendar Year,ACARA SML ID,AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%),Language Background Other Than English - No (%),Language Background Other Than English - Not Stated (%),Boys to Girls Ratio
2020,41894,8703,Ettalong Public School,Ettalong Beach,NSW,2257,Government,Primary,School Single Entity,Individual Reporting,https://ettalong-p.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,966,30,44,31,18,8,34,34.3,7,8,535,253,282,535,11,12,88,0,0.002075208
2020,42153,9654,Boambee Public School,Boambee,NSW,2450,Government,Primary,School Single Entity,Individual Reporting,http://www.boambee-p.schools.nsw.edu.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Inner Regional,990,41,29,36,24,11,22,23.5,5,3.1,440,208,232,440,12,5,95,0,0.002522836
2020,44484,8495,Launching Place Primary School,Launching Place,VIC,3139,Government,Primary,School Single Entity,Individual Reporting,http://www.launchps.vic.edu.au/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Inner Regional,963,29,48,36,15,2,19,14.9,9,6.8,210,99,111,210,4,4,96,0,0.005285714
2020,41294,7680,Wakehurst Public School,Belrose,NSW,2085,Government,Primary,School Single Entity,Individual Reporting,http://www.wakehurst-p.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1119,90,4,12,34,50,19,21.3,4,2.9,383,181,202,383,0,17,83,0,0.002897885
2020,41316,7620,Chatswood Public School,Chatswood,NSW,2067,Government,Primary,School Single Entity,Individual Reporting,http://www.chatswood-p.schools.nsw.edu.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1155,96,1,6,24,69,72,82.2,11,8.3,1343,636,707,1343,0,88,12,0,0.000826426
2020,44745,8220,Briar Hill Primary School,Briar Hill,VIC,3088,Government,Primary,School Single Entity,Individual Reporting,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=0e8ec00c-ed32-de11-9c94-002185cd8e5c,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Major Cities,1100,85,6,17,32,45,16,11.2,4,3.1,191,90,101,191,3,15,64,21,0.005810943
2020,44034,8264,Warrandyte Primary School,Warrandyte,VIC,3113,Government,Primary,School Single Entity,Individual Reporting,http://www.warrandyteps.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Major Cities,1108,87,4,15,35,45,14,10.6,5,2.5,172,81,91,172,1,12,86,2,0.00645207
2020,44171,11810,Yarra Glen Primary School,Yarra Glen,VIC,3775,Government,Primary,School Single Entity,Individual Reporting,http://www.ygps.vic.edu.au/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Inner Regional,1016,54,23,43,23,10,15,10.8,5,3.1,172,81,91,172,1,3,97,0,0.00645207
2020,48423,46849,La Grange Remote Community School,Bidyadanga,WA,6725,Government,Combined,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5267,Department of Education Western Australia,https://www.education.wa.edu.au/,K-12,Very Remote,709,1,82,12,4,2,19,18.7,14,12.7,172,81,91,166.8,94,93,6,1,0.00645207
2020,43369,1881,St Michael's Catholic Primary School,Belfield,NSW,2191,Catholic,Primary,School Single Entity,Individual Reporting,http://stmbelfield.catholic.edu.au,Catholic Schools NSW,https://www.csnsw.catholic.edu.au/,K-6,Major Cities,1042,66,14,32,36,18,23,20.6,4,2,307,145,162,307,3,93,6,0,0.003614297
2020,52284,85621,Coastal Lakes College,Lakelands,WA,6180,Government,Secondary,School Single Entity,Individual Reporting,,Department of Education Western Australia,https://www.education.wa.edu.au/,7-Sep,Major Cities,981,37,41,36,19,5,36,35.5,29,26.3,461,218,243,461,5,8,68,24,0.002406918
2020,41161,8667,Heathcote High School,Heathcote,NSW,2233,Government,Secondary,School Single Entity,Individual Reporting,https://heathcote-h.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,1005,49,29,39,23,9,51,57.5,13,12.7,712,337,375,711.6,3,6,94,0,0.001558241
2020,41491,10216,St Andrews Public School,St Andrews,NSW,2566,Government,Primary,School Single Entity,Individual Reporting,https://standrews-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,993,43,36,30,23,11,50,49.2,10,9.9,809,383,426,809,7,52,48,0,0.001371292
2020,47997,16093,Trinity Anglican School,White Rock,QLD,4868,Independent,Combined,School Head Campus,Rolled Reporting,http://www.tas.qld.edu.au,Independent Schools Queensland,https://www.isq.qld.edu.au/,Prep-12,Outer Regional,1124,91,3,11,28,58,76,62,51,38.5,674,319,355,674,1,30,70,0,0.001645957
2020,48918,230,St Vincent's School,Parmelia,WA,6167,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stvincents.wa.edu.au,Catholic Education Western Australia,https://www.cewa.edu.au/,PP-6,Major Cities,1046,68,13,34,35,18,24,23.1,15,13.2,404,191,213,404,1,40,60,0,0.002745978
2020,49897,14231,University of Canberra Senior Secondary College Lake Ginninderra,Belconnen,ACT,2616,Government,Secondary,School Single Entity,Individual Reporting,http://www.lakeonline.act.edu.au/,ACT Education Directorate,https://www.education.act.gov.au/,11-Dec,Major Cities,1052,70,16,26,29,29,55,49.8,19,15.6,674,319,355,654.8,5,23,77,0,0.001645957
2020,49935,15096,Bonython Primary School,Bonython,ACT,2905,Government,Primary,School Single Entity,Individual Reporting,http://www.bonythonps.act.edu.au/,ACT Education Directorate,https://www.education.act.gov.au/,K-6,Major Cities,1040,65,17,30,32,20,29,27.7,16,12.3,366,173,193,366,3,22,78,0,0.003030589
2020,49920,6657,Lyneham High School,Lyneham,ACT,2602,Government,Secondary,School Single Entity,Individual Reporting,http://www.lynehamhs.act.edu.au/,ACT Education Directorate,https://www.education.act.gov.au/,7-Oct,Major Cities,1140,94,4,9,23,64,80,75.4,24,19,1081,512,569,1081,2,35,65,0,0.001026052
2020,43121,6378,Coomealla High School,Dareton,NSW,2717,Government,Secondary,School Single Entity,Individual Reporting,https://coomealla-h.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Outer Regional,874,6,60,26,12,3,30,32.1,10,10.2,231,109,122,230.4,35,5,95,0,0.004801259
2020,49447,7251,Oakbank Area School,Oakbank,SA,5243,Government,Combined,School Single Entity,Individual Reporting,http://www.oakbankas.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-12,Inner Regional,996,45,34,34,26,7,30,26.5,19,12.6,347,164,183,333.6,3,5,95,0,0.003196227
2020,41117,8582,Ferncourt Public School,Marrickville,NSW,2204,Government,Primary,School Single Entity,Individual Reporting,https://ferncourt-p.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1133,93,3,11,28,58,23,21.9,2,3.1,425,201,224,425,2,35,65,0,0.002609202
2020,43236,2117,St Rose Catholic Primary School,Collaroy Plateau,NSW,2097,Catholic,Primary,School Single Entity,Individual Reporting,http://www.srcpdbb.catholic.edu.au,Catholic Schools NSW,https://www.csnsw.catholic.edu.au/,K-6,Major Cities,1123,91,1,10,36,52,15,10.1,5,2.4,212,100,112,212,0,30,69,1,0.005230712
2020,48718,55094,Gidgegannup Primary School,Gidgegannup,WA,6083,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5726,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,1029,60,19,33,33,15,16,12.4,13,8.3,212,100,112,202.4,4,2,12,86,0.005230712
2020,46499,44873,Stanthorpe State School,Stanthorpe,QLD,4380,Government,Primary,School Single Entity,Individual Reporting,http://www.stanthorpess.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Outer Regional,958,26,43,33,18,6,30,26,21,11.6,309,146,163,309,13,8,91,1,0.00358849
2020,42318,9852,Wollongbar Public School,Wollongbar,NSW,2477,Government,Primary,School Single Entity,Individual Reporting,http://www.wollongbar-p.schools.nsw.edu.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Inner Regional,1020,56,24,31,27,18,14,16.3,3,2.6,290,137,153,290,6,6,94,0,0.003823088
2020,42579,16236,Henty Public School,Henty,NSW,2658,Government,Primary,School Single Entity,Individual Reporting,https://henty-p.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Inner Regional,965,30,40,31,20,8,6,7.3,3,1.7,96,45,51,96,14,6,94,0,0.011548913
2020,43279,1685,St John's Primary School,Lambton,NSW,2299,Catholic,Primary,School Single Entity,Individual Reporting,http://lambton.catholic.edu.au,Catholic Schools NSW,https://www.csnsw.catholic.edu.au/,K-6,Major Cities,1091,83,8,19,31,41,15,10.7,5,2.6,193,91,102,193,3,26,74,0,0.005744537
2020,44700,8234,Wattle Glen Primary School,Wattle Glen,VIC,3096,Government,Primary,School Single Entity,Individual Reporting,http://www.wattlegps.vic.edu.au/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Major Cities,1069,77,9,27,37,28,6,6,4,2.2,96,45,51,95.4,0,7,93,0,0.011548913
2020,44839,9951,George Street Primary School - Hamilton,Hamilton,VIC,3300,Government,Primary,School Single Entity,Individual Reporting,http://www.georgestham-ps.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Inner Regional,905,10,64,26,7,3,11,8.2,6,4.6,96,45,51,96,14,1,75,24,0.011548913
2020,45862,779,Corpus Christi School,Kingsville,VIC,3012,Catholic,Primary,School Single Entity,Individual Reporting,http://www.cckingsville.catholic.edu.au,Catholic Education Commission of Victoria,https://www.cecv.catholic.edu.au/,Prep-6,Major Cities,1079,79,9,23,35,33,18,15.4,5,3.1,193,91,102,192.4,0,53,47,0,0.005744537
2020,52611,85144,Yarrabilba State School,Yarrabilba,QLD,4207,Government,Primary,School Single Entity,Individual Reporting,http://www.yarrabilbass.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,934,17,57,31,10,2,59,56.2,32,23.8,853,404,449,853,11,17,83,0,0.001299698
2020,42069,15818,Glendore Public School,Maryland,NSW,2287,Government,Primary,School Single Entity,Individual Reporting,https://glendore-p.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,994,44,28,35,23,15,31,33.1,7,4.1,621,294,327,621,14,19,81,0,0.001784983
2020,40135,8183,Lauderdale Primary School,Lauderdale,TAS,7021,Government,Primary,School Single Entity,Individual Reporting,http://lauderdaleprimary.education.tas.edu.au/,Department of Education Tasmania,https://www.education.tas.gov.au/,K-6,Inner Regional,1023,57,20,33,27,20,52,40.7,27,17.8,699,331,368,667.8,7,1,96,2,0.001585742
2020,50690,29933,St Thomas the Apostle Catholic Primary School,Cranbourne East,VIC,3977,Catholic,Primary,School Single Entity,Individual Reporting,http://www.cranbourneeast.catholic.edu.au/,Catholic Education Commission of Victoria,https://www.cecv.catholic.edu.au/,Prep-6,Major Cities,1066,75,11,25,37,27,45,41.4,15,10.1,699,331,368,697.6,0,42,58,0,0.001585742
2020,52801,,Calliope State High School,Calliope,QLD,4680,Government,Secondary,School Single Entity,Individual Reporting,http://www.calliopeshs.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,7-Aug,Inner Regional,962,28,40,39,17,4,19,18.6,19,14.4,174,82,92,174,11,2,98,0,0.006370309
2020,42089,6420,Cessnock High School,Cessnock,NSW,2325,Government,Secondary,School Single Entity,Individual Reporting,http://web1.cessnock-h.schools.nsw.edu.au/,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Inner Regional,865,5,77,18,5,1,41,55.7,14,15.5,602,285,317,600.6,24,3,97,0,0.001841182
2020,44908,8454,Ruskin Park Primary School,Croydon,VIC,3136,Government,Primary,School Single Entity,Individual Reporting,http://www.ruskinparkps.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Major Cities,1014,53,32,25,23,20,35,28.4,17,8.3,427,202,225,427,1,29,71,0,0.002595725
2020,46249,16713,Westbourne Grammar School,Truganina,VIC,3029,Independent,Combined,School Single Entity,Individual Reporting,http://www.westbournegrammar.com,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-12,Major Cities,1144,95,2,8,26,64,148,138,71,58.6,1481,702,779,1481,0,38,62,0,0.000748216
2020,47798,2514,St John the Baptist Catholic Primary School,Gladstone,QLD,4680,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjgrok.catholic.edu.au,Queensland Catholic Education Commission,https://qcec.catholic.edu.au/,Prep-6,Inner Regional,1028,60,17,35,33,15,31,29.8,24,14.6,545,258,287,544.2,5,9,91,0,0.002033226
2020,48024,14251,Bethania Lutheran Primary School,Bethania,QLD,4205,Independent,Primary,School Single Entity,Individual Reporting,http://www.bethania.qld.edu.au/,Independent Schools Queensland,https://www.isq.qld.edu.au/,Prep-6,Major Cities,1033,62,17,32,33,17,26,21.2,22,13.5,311,147,164,311,5,13,87,0,0.003563049
2020,48156,57976,Hedland Senior High School,South Hedland,WA,6722,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4053,Department of Education Western Australia,https://www.education.wa.edu.au/,7-Dec,Remote,918,13,41,34,20,5,73,72.2,40,36.7,916,434,482,916,32,17,80,2,0.001209657
2020,41263,5799,Curl Curl North Public School,North Curl Curl,NSW,2099,Government,Primary,School Single Entity,Individual Reporting,https://curlcurln-p.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1107,87,5,16,32,46,40,43,6,4.9,838,397,441,838,0,23,77,0,0.001322244
2020,48309,52448,Cooinda Primary School,East Bunbury,WA,6230,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5071,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,961,28,48,30,17,5,30,25.3,32,24.1,370,175,195,357.2,7,16,84,0,0.002994472
2020,41390,14952,Guildford Public School,Guildford,NSW,2161,Government,Primary,School Single Entity,Individual Reporting,https://guildford-p.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,930,16,63,22,13,2,38,38.1,6,4.1,585,277,308,585,1,91,9,0,0.00189387
2020,47217,56447,Centenary State High School,Jindalee,QLD,4074,Government,Secondary,School Single Entity,Individual Reporting,http://www.centenaryshs.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,7-Dec,Major Cities,1046,68,17,28,30,25,129,121.4,56,39.4,1662,788,874,1662,3,37,63,0,0.000666505
2020,44254,10615,Warracknabeal Primary School,Warracknabeal,VIC,3393,Government,Primary,School Single Entity,Individual Reporting,https://www.warracknabealps.vic.edu.au/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Outer Regional,965,30,48,28,19,5,11,9.3,10,5.3,136,64,72,136,1,1,98,1,0.008144796
2020,49227,7013,Marryatville Primary School,Kensington,SA,5068,Government,Primary,School Single Entity,Individual Reporting,http://www.marryatps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1142,94,2,9,26,62,36,32.1,12,9.3,606,287,319,606,0,40,60,0,0.001827787
2020,46033,2436,St Joseph the Worker School,Reservoir,VIC,3073,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjwreservoirnth.catholic.edu.au,Catholic Education Commission of Victoria,https://www.cecv.catholic.edu.au/,Prep-6,Major Cities,1043,67,16,33,32,19,23,14.9,6,3.3,195,92,103,195,0,14,86,0,0.005679625
2020,43697,5492,Broughton Anglican College,Menangle Park,NSW,2563,Independent,Combined,School Single Entity,Individual Reporting,http://www.broughton.nsw.edu.au,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,K-12,Major Cities,1101,86,5,17,34,44,92,80.2,55,39.9,1080,512,568,1080,2,7,74,19,0.001025197
2020,49487,6921,Henley High School,Henley Beach,SA,5022,Government,Secondary,School Single Entity,Individual Reporting,http://www.henleyhs.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, 8-12",Major Cities,1039,65,17,33,29,21,108,97.6,39,32.8,1316,624,692,1308.6,4,20,80,0,0.000841337
2020,41120,5852,St George School,Kogarah,NSW,2217,Government,Special,School Single Entity,Individual Reporting,https://stgeorge-s.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,U,Major Cities,1058,73,14,28,31,27,10,13.6,15,13.8,58,27,31,58,2,41,59,0,0.01908867
2020,41265,4413,Manly Village Public School,Manly,NSW,2095,Government,Primary,School Single Entity,Individual Reporting,https://manlyvill-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1141,94,3,7,26,64,34,35.8,5,4.5,707,335,372,707,0,36,64,0,0.001565973
2020,42896,27585,Tullimbar Public School,Tullimbar,NSW,2527,Government,Primary,School Single Entity,Individual Reporting,http://www.tullimbar-p.schools.nsw.edu.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1001,47,29,38,24,9,19,25.3,8,6.9,412,195,217,412,6,9,91,0,0.00268724
2020,44376,9584,Anakie Primary School,Anakie,VIC,3213,Government,Primary,School Single Entity,Individual Reporting,http://www.anakieps.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Inner Regional,976,35,37,34,27,3,5,4.4,2,1.3,58,27,31,57.4,7,3,97,0,0.01908867
2020,44755,15512,Fleetwood Primary School,Narre Warren,VIC,3805,Government,Primary,School Single Entity,Individual Reporting,http://www.fleetwoodps.vic.edu.au/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Major Cities,993,43,38,30,22,9,29,22.7,16,9.1,294,139,155,294,1,46,54,0,0.003765792
